"iter" "posterior" "prior" "likelihood" "acceptance" "beta" "gamma"
"246" 246 -80.0245549284553 -5.59247439229544 -74.4320805361599 0.349593495934959 0.0022599593928897 0.488408100205275
"247" 247 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.352226720647773 0.00224397236905212 0.460248081155206
"248" 248 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.350806451612903 0.00224397236905212 0.460248081155206
"249" 249 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.349397590361446 0.00224397236905212 0.460248081155206
"250" 250 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.348 0.00224397236905212 0.460248081155206
"251" 251 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.346613545816733 0.00224397236905212 0.460248081155206
"252" 252 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.345238095238095 0.00224397236905212 0.460248081155206
"253" 253 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.343873517786561 0.00224397236905212 0.460248081155206
"254" 254 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.34251968503937 0.00224397236905212 0.460248081155206
"255" 255 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.341176470588235 0.00224397236905212 0.460248081155206
"256" 256 -80.3654430393098 -5.40156055752403 -74.9638824817858 0.33984375 0.00224397236905212 0.460248081155206
"257" 257 -81.333344450911 -5.36020019979719 -75.9731442511138 0.342412451361868 0.00224980561073813 0.454087186829113
"258" 258 -81.333344450911 -5.36020019979719 -75.9731442511138 0.341085271317829 0.00224980561073813 0.454087186829113
"259" 259 -81.5759505976281 -5.49462885330652 -76.0813217443216 0.343629343629344 0.00220359597497066 0.474026848308758
"260" 260 -84.0498044201463 -5.41598268894529 -78.633821731201 0.346153846153846 0.00218287844252523 0.462390589639133
"261" 261 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.348659003831418 0.00224175913181198 0.47325160470532
"262" 262 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.347328244274809 0.00224175913181198 0.47325160470532
"263" 263 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.346007604562738 0.00224175913181198 0.47325160470532
"264" 264 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.34469696969697 0.00224175913181198 0.47325160470532
"265" 265 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.343396226415094 0.00224175913181198 0.47325160470532
"266" 266 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.342105263157895 0.00224175913181198 0.47325160470532
"267" 267 -79.4793381161466 -5.48937353981967 -73.9899645763269 0.340823970037453 0.00224175913181198 0.47325160470532
"268" 268 -79.5574733352543 -5.54202420547822 -74.0154491297761 0.343283582089552 0.00224577826212546 0.481004894557634
"269" 269 -79.5574733352543 -5.54202420547822 -74.0154491297761 0.342007434944238 0.00224577826212546 0.481004894557634
"270" 270 -79.5574733352543 -5.54202420547822 -74.0154491297761 0.340740740740741 0.00224577826212546 0.481004894557634
"271" 271 -79.5574733352543 -5.54202420547822 -74.0154491297761 0.339483394833948 0.00224577826212546 0.481004894557634
"272" 272 -79.5574733352543 -5.54202420547822 -74.0154491297761 0.338235294117647 0.00224577826212546 0.481004894557634
"273" 273 -79.5574733352543 -5.54202420547822 -74.0154491297761 0.336996336996337 0.00224577826212546 0.481004894557634
"274" 274 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.339416058394161 0.00225848428227119 0.479019951223845
"275" 275 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.338181818181818 0.00225848428227119 0.479019951223845
"276" 276 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.33695652173913 0.00225848428227119 0.479019951223845
"277" 277 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.335740072202166 0.00225848428227119 0.479019951223845
"278" 278 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.334532374100719 0.00225848428227119 0.479019951223845
"279" 279 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.333333333333333 0.00225848428227119 0.479019951223845
"280" 280 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.332142857142857 0.00225848428227119 0.479019951223845
"281" 281 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.330960854092527 0.00225848428227119 0.479019951223845
"282" 282 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.329787234042553 0.00225848428227119 0.479019951223845
"283" 283 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.328621908127208 0.00225848428227119 0.479019951223845
"284" 284 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.327464788732394 0.00225848428227119 0.479019951223845
"285" 285 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.326315789473684 0.00225848428227119 0.479019951223845
"286" 286 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.325174825174825 0.00225848428227119 0.479019951223845
"287" 287 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.32404181184669 0.00225848428227119 0.479019951223845
"288" 288 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.322916666666667 0.00225848428227119 0.479019951223845
"289" 289 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.321799307958477 0.00225848428227119 0.479019951223845
"290" 290 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.320689655172414 0.00225848428227119 0.479019951223845
"291" 291 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.319587628865979 0.00225848428227119 0.479019951223845
"292" 292 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.318493150684932 0.00225848428227119 0.479019951223845
"293" 293 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.31740614334471 0.00225848428227119 0.479019951223845
"294" 294 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.316326530612245 0.00225848428227119 0.479019951223845
"295" 295 -79.3936624255025 -5.52852601829813 -73.8651364072044 0.315254237288136 0.00225848428227119 0.479019951223845
"296" 296 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.317567567567568 0.00228534046713783 0.470357633279999
"297" 297 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.316498316498317 0.00228534046713783 0.470357633279999
"298" 298 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.315436241610738 0.00228534046713783 0.470357633279999
"299" 299 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.31438127090301 0.00228534046713783 0.470357633279999
"300" 300 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.313333333333333 0.00228534046713783 0.470357633279999
"301" 301 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.312292358803987 0.00228534046713783 0.470357633279999
"302" 302 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.311258278145695 0.00228534046713783 0.470357633279999
"303" 303 -80.2853434683077 -5.46977452847249 -74.8155689398352 0.31023102310231 0.00228534046713783 0.470357633279999
"304" 304 -81.334079219885 -5.59902488494245 -75.7350543349425 0.3125 0.00229666645042763 0.489367634637997
"305" 305 -81.334079219885 -5.59902488494245 -75.7350543349425 0.311475409836066 0.00229666645042763 0.489367634637997
"306" 306 -81.4057850787439 -5.60867440848103 -75.7971106702629 0.313725490196078 0.00222419174188038 0.490780450358178
"307" 307 -81.4057850787439 -5.60867440848103 -75.7971106702629 0.312703583061889 0.00222419174188038 0.490780450358178
"308" 308 -81.4457186481786 -5.35674893278169 -76.0889697153969 0.314935064935065 0.00224465193136727 0.453571938033149
"309" 309 -81.4457186481786 -5.35674893278169 -76.0889697153969 0.313915857605178 0.00224465193136727 0.453571938033149
"310" 310 -80.2457841561169 -5.43133449062243 -74.8144496654945 0.316129032258064 0.00222926247179063 0.464668112490425
"311" 311 -80.2457841561169 -5.43133449062243 -74.8144496654945 0.315112540192926 0.00222926247179063 0.464668112490425
"312" 312 -80.1584931222103 -5.41072569374394 -74.7477674284664 0.317307692307692 0.00225026824190041 0.461609957762535
"313" 313 -80.1584931222103 -5.41072569374394 -74.7477674284664 0.31629392971246 0.00225026824190041 0.461609957762535
"314" 314 -80.1584931222103 -5.41072569374394 -74.7477674284664 0.315286624203822 0.00225026824190041 0.461609957762535
"315" 315 -80.1584931222103 -5.41072569374394 -74.7477674284664 0.314285714285714 0.00225026824190041 0.461609957762535
"316" 316 -80.1584931222103 -5.41072569374394 -74.7477674284664 0.313291139240506 0.00225026824190041 0.461609957762535
"317" 317 -80.1584931222103 -5.41072569374394 -74.7477674284664 0.312302839116719 0.00225026824190041 0.461609957762535
"318" 318 -80.5899634723314 -5.60308571728985 -74.9868777550416 0.314465408805031 0.00223802861673475 0.489962290164724
"319" 319 -80.5899634723314 -5.60308571728985 -74.9868777550416 0.313479623824451 0.00223802861673475 0.489962290164724
"320" 320 -82.9700314602301 -5.70663593224201 -77.2633955279881 0.315625 0.00225139809146188 0.505082157870525
"321" 321 -82.9700314602301 -5.70663593224201 -77.2633955279881 0.314641744548287 0.00225139809146188 0.505082157870525
"322" 322 -82.9700314602301 -5.70663593224201 -77.2633955279881 0.313664596273292 0.00225139809146188 0.505082157870525
"323" 323 -82.9700314602301 -5.70663593224201 -77.2633955279881 0.312693498452012 0.00225139809146188 0.505082157870525
"324" 324 -82.9700314602301 -5.70663593224201 -77.2633955279881 0.311728395061728 0.00225139809146188 0.505082157870525
"325" 325 -80.4788653462949 -5.60672780443594 -74.872137541859 0.313846153846154 0.00227525958625162 0.490495506012953
"326" 326 -82.4256768377973 -5.37832774420123 -77.0473490935961 0.315950920245399 0.00229449823361406 0.456790508551105
"327" 327 -79.8489185066018 -5.43300782409758 -74.4159106825042 0.318042813455657 0.00225875874950433 0.464916172428674
"328" 328 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.320121951219512 0.00225226139732336 0.457210396568308
"329" 329 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.319148936170213 0.00225226139732336 0.457210396568308
"330" 330 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.318181818181818 0.00225226139732336 0.457210396568308
"331" 331 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.317220543806647 0.00225226139732336 0.457210396568308
"332" 332 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.316265060240964 0.00225226139732336 0.457210396568308
"333" 333 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.315315315315315 0.00225226139732336 0.457210396568308
"334" 334 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.31437125748503 0.00225226139732336 0.457210396568308
"335" 335 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.313432835820896 0.00225226139732336 0.457210396568308
"336" 336 -80.7862729989698 -5.38114633500655 -75.4051266639633 0.3125 0.00225226139732336 0.457210396568308
"337" 337 -81.0222772342871 -5.5172986235081 -75.504978610779 0.314540059347181 0.00221145739147366 0.477367503136749
"338" 338 -81.0222772342871 -5.5172986235081 -75.504978610779 0.313609467455621 0.00221145739147366 0.477367503136749
"339" 339 -81.0222772342871 -5.5172986235081 -75.504978610779 0.312684365781711 0.00221145739147366 0.477367503136749
"340" 340 -81.0222772342871 -5.5172986235081 -75.504978610779 0.311764705882353 0.00221145739147366 0.477367503136749
"341" 341 -79.6090879644696 -5.46201911016954 -74.1470688543 0.313782991202346 0.00226445617036016 0.469211223321147
"342" 342 -79.6090879644696 -5.46201911016954 -74.1470688543 0.312865497076023 0.00226445617036016 0.469211223321147
"343" 343 -79.6090879644696 -5.46201911016954 -74.1470688543 0.311953352769679 0.00226445617036016 0.469211223321147
"344" 344 -79.6090879644696 -5.46201911016954 -74.1470688543 0.311046511627907 0.00226445617036016 0.469211223321147
"345" 345 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.31304347826087 0.00226425958956628 0.486347416550426
"346" 346 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.312138728323699 0.00226425958956628 0.486347416550426
"347" 347 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.311239193083574 0.00226425958956628 0.486347416550426
"348" 348 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.310344827586207 0.00226425958956628 0.486347416550426
"349" 349 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.30945558739255 0.00226425958956628 0.486347416550426
"350" 350 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.308571428571429 0.00226425958956628 0.486347416550426
"351" 351 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.307692307692308 0.00226425958956628 0.486347416550426
"352" 352 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.306818181818182 0.00226425958956628 0.486347416550426
"353" 353 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.305949008498584 0.00226425958956628 0.486347416550426
"354" 354 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.305084745762712 0.00226425958956628 0.486347416550426
"355" 355 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.304225352112676 0.00226425958956628 0.486347416550426
"356" 356 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.303370786516854 0.00226425958956628 0.486347416550426
"357" 357 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.302521008403361 0.00226425958956628 0.486347416550426
"358" 358 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.301675977653631 0.00226425958956628 0.486347416550426
"359" 359 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.3008356545961 0.00226425958956628 0.486347416550426
"360" 360 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.3 0.00226425958956628 0.486347416550426
"361" 361 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.299168975069252 0.00226425958956628 0.486347416550426
"362" 362 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.298342541436464 0.00226425958956628 0.486347416550426
"363" 363 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.297520661157025 0.00226425958956628 0.486347416550426
"364" 364 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.296703296703297 0.00226425958956628 0.486347416550426
"365" 365 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.295890410958904 0.00226425958956628 0.486347416550426
"366" 366 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.295081967213115 0.00226425958956628 0.486347416550426
"367" 367 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.294277929155313 0.00226425958956628 0.486347416550426
"368" 368 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.293478260869565 0.00226425958956628 0.486347416550426
"369" 369 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.292682926829268 0.00226425958956628 0.486347416550426
"370" 370 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.291891891891892 0.00226425958956628 0.486347416550426
"371" 371 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.291105121293801 0.00226425958956628 0.486347416550426
"372" 372 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.290322580645161 0.00226425958956628 0.486347416550426
"373" 373 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.289544235924933 0.00226425958956628 0.486347416550426
"374" 374 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.288770053475936 0.00226425958956628 0.486347416550426
"375" 375 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.288 0.00226425958956628 0.486347416550426
"376" 376 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.287234042553192 0.00226425958956628 0.486347416550426
"377" 377 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.286472148541114 0.00226425958956628 0.486347416550426
"378" 378 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.285714285714286 0.00226425958956628 0.486347416550426
"379" 379 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.284960422163588 0.00226425958956628 0.486347416550426
"380" 380 -79.8575806293882 -5.57841538579568 -74.2791652435925 0.284210526315789 0.00226425958956628 0.486347416550426
"381" 381 -79.8328505765517 -5.51110094920545 -74.3217496273463 0.286089238845144 0.00227933522556814 0.476454758472632
"382" 382 -79.8328505765517 -5.51110094920545 -74.3217496273463 0.285340314136126 0.00227933522556814 0.476454758472632
